x,y,unixtime
48.750635,24.066922,1520904177
48.809977,23.821603,1520904178
48.870507,23.57137,1520904179
48.938352,23.290897,1520904180
48.990012,23.07733,1520904181
49.064806,22.768129,1520904182
49.109701,22.582533,1520904183
49.184952,22.271443,1520904184
49.229756,22.086225,1520904185
49.317716,21.722593,1520904186
49.348896,21.593697,1520904187
49.441519,21.210787,1520904188
49.469041,21.09701,1520904189
49.562671,20.709943,1520904190
49.590467,20.595032,1520904191
49.691778,20.176213,1520904192
49.708144,20.108552,1520904193
49.815398,19.665163,1520904194
49.829296,19.607707,1520904195
49.942859,19.138237,1520904196
49.94743,19.119337,1520904197
50.068308,18.619627,1520904198
50.073977,18.596191,1520904199
50.188362,18.123318,1520904200
50.195768,18.092701,1520904201
50.307136,17.632302,1520904202
50.324052,17.562373,1520904203
50.426917,17.137128,1520904204
50.450141,17.041117,1520904205
50.546514,16.642709,1520904206
50.573396,16.531579,1520904207
50.66602,16.148669,1520904208
50.701588,16.001629,1520904209
50.786897,15.648959,1520904210
50.82722,15.482263,1520904211
50.905123,15.16021,1520904212
50.943617,15.001074,1520904213
51.026,14.6605,1520904214
51.026,14.6605,1520904215
51.026641,14.618941,1520904216
51.027307,14.575688,1520904217
51.027812,14.542943,1520904218
51.028471,14.500216,1520904218
51.029004,14.465661,1520904219
51.02976,14.416571,1520904220
51.030175,14.389663,1520904221
51.030997,14.336371,1520904222
51.031349,14.313548,1520904223
51.032173,14.260081,1520904224
51.032539,14.236325,1520904225
51.033494,14.174394,1520904226
51.033702,14.160911,1520904227
51.034757,14.092442,1520904228
51.034883,14.084271,1520904229
51.035966,14.014051,1520904230
51.036056,14.008214,1520904231
51.037207,13.933559,1520904232
51.037236,13.931633,1520904233
51.038409,13.855577,1520904234
51.038466,13.851841,1520904235
51.039602,13.778178,1520904236
51.039662,13.774267,1520904237
51.040763,13.702881,1520904238
51.040926,13.692316,1520904239
51.041927,13.62735,1520904240
51.042206,13.609255,1520904241
51.043099,13.551352,1520904242
51.043404,13.531564,1520904243
51.044271,13.475296,1520904244
51.044632,13.451889,1520904245
51.045452,13.398714,1520904246
51.045896,13.369938,1520904247
51.046616,13.323183,1520904248
51.047139,13.28927,1520904249
51.047807,13.24596,1520904250
51.048402,13.207377,1520904251
51.048987,13.169378,1520904252
51.049691,13.123733,1520904253
51.050153,13.093789,1520904254
51.050891,13.045925,1520904255
51.051323,13.017908,1520904256
51.052153,12.964032,1520904257
51.052504,12.941268,1520904258
51.053408,12.882664,1520904259
51.053686,12.864628,1520904260
51.05465,12.802055,1520904261
51.054879,12.787229,1520904262
51.055894,12.721388,1520904263
51.056039,12.71199,1520904264
51.057192,12.63716,1520904265
51.057222,12.635233,1520904266
51.058402,12.55871,1520904267
51.058447,12.555792,1520904268
51.059572,12.482771,1520904269
51.059691,12.475066,1520904270
51.060754,12.406131,1520904271
51.06096,12.392764,1520904272
51.061935,12.329491,1520904273
51.062196,12.312564,1520904274
51.063108,12.253435,1520904275
51.063405,12.234173,1520904276
51.064291,12.176678,1520904277
51.064648,12.153505,1520904278
51.065478,12.099688,1520904279
51.065974,12.067526,1520904280
51.066641,12.024274,1520904281
51.067192,11.988493,1520904282
51.067822,11.947634,1520904283
51.068328,11.91483,1520904284
51.069004,11.870994,1520904285
51.069626,11.830602,1520904286
51.070186,11.794296,1520904287
51.070861,11.750518,1520904288
51.071358,11.718298,1520904289
51.072042,11.673878,1520904290
51.072543,11.641425,1520904291
51.073359,11.588483,1520904292
51.073711,11.56566,1520904293
51.07464,11.505364,1520904294
51.074896,11.488787,1520904295
51.075857,11.426448,1520904296
51.076084,11.411738,1520904297
51.077066,11.347998,1520904298
51.077254,11.335799,1520904299
51.078369,11.263478,1520904300
51.078426,11.259801,1520904301
51.079607,11.183219,1520904302
51.079616,11.182636,1520904303
51.080778,11.107222,1520904304
51.080824,11.104245,1520904305
51.081961,11.030523,1520904306
51.082105,11.021126,1520904307
51.083131,10.954584,1520904308
51.083356,10.939991,1520904309
51.084315,10.877827,1520904310
51.084531,10.86376,1520904311
51.085493,10.801362,1520904312
51.085737,10.785544,1520904313
51.086675,10.724722,1520904314
51.086991,10.704235,1520904315
51.087846,10.648783,1520904316
51.088224,10.624209,1520904317
51.089027,10.572143,1520904318
51.08941,10.547336,1520904319
51.09021,10.495386,1520904320
51.090695,10.463925,1520904321
51.091399,10.41828,1520904322
51.091988,10.380106,1520904323
51.092562,10.342865,1520904324
51.093219,10.300255,1520904325
51.093742,10.266284,1520904326
51.094454,10.220113,1520904327
51.094932,10.189119,1520904328
51.095708,10.138804,1520904329
51.096104,10.113062,1520904330
51.096979,10.056327,1520904331
51.097276,10.037065,1520904332
51.098269,9.972682,1520904333
51.098448,9.961008,1520904334
51.099511,9.892073,1520904335
51.099618,9.885127,1520904336
51.100783,9.809596,1520904337
51.100827,9.806736,1520904338
51.101956,9.733482,1520904339
51.102046,9.727645,1520904340
51.103128,9.657484,1520904341
51.103225,9.65118,1520904342
51.104298,9.581544,1520904343
51.104548,9.565376,1520904344
51.105479,9.504963,1520904345
51.10583,9.482199,1520904346
51.106651,9.428907,1520904347
51.106993,9.406726,1520904348
51.107832,9.352325,1520904349
51.108167,9.330612,1520904350
51.109014,9.275627,1520904351
51.109437,9.248193,1520904352
51.110185,9.199687,1520904353
51.110682,9.167467,1520904354
51.111367,9.123048,1520904355
51.111873,9.090185,1520904356
51.112549,9.046349,1520904357
51.113124,9.009051,1520904358
51.113719,8.970468,1520904359
51.114416,8.925231,1520904360
51.114902,8.893711,1520904361
51.115595,8.848767,1520904362
51.116081,8.817247,1520904363
51.116903,8.763955,1520904364
51.117253,8.74119,1520904365
51.118209,8.679201,1520904366
51.118436,8.664492,1520904367
51.119435,8.599701,1520904368
51.119615,8.588027,1520904369
51.12058,8.525396,1520904370
51.120787,8.511971,1520904371
51.121842,8.443561,1520904372
51.121959,8.435973,1520904373
51.12314,8.359333,1520904374
51.124304,8.283861,1520904375
51.12437,8.279542,1520904376
51.125476,8.207805,1520904377
51.125601,8.199691,1520904378
51.126646,8.131924,1520904379
51.126854,8.11844,1520904380
51.127825,8.055459,1520904381
51.128098,8.037773,1520904382
51.128991,7.979811,1520904383
51.129323,7.958273,1520904384
51.130161,7.90393,1520904385
51.130568,7.877547,1520904386
51.131344,7.827173,1520904387
51.131852,7.794253,1520904388
51.132515,7.751234,1520904389
51.133074,7.714986,1520904390
51.133693,7.674828,1520904391
51.134289,7.636128,1520904392
51.134859,7.59918,1520904393
51.13555,7.554352,1520904394
51.136039,7.522657,1520904395
51.136832,7.471174,1520904396
51.137211,7.446601,1520904397
51.138076,7.390507,1520904398
51.138383,7.370603,1520904399
51.139275,7.3127,1520904400
51.139555,7.294546,1520904401
51.140546,7.230281,1520904402
51.140732,7.218198,1520904403
51.141825,7.147337,1520904404
51.141907,7.142025,1520904405
51.143088,7.065386,1520904406
51.14426,6.989388,1520904407
51.14427,6.988746,1520904408
51.145442,6.912689,1520904409
51.145595,6.902767,1520904410
51.146624,6.83605,1520904411
51.146839,6.822099,1520904412
51.147792,6.760227,1520904413
51.148018,6.745576,1520904414
51.148976,6.68347,1520904415
51.14929,6.663099,1520904416
51.150155,6.607005,1520904417
51.150584,6.579163,1520904418
51.151337,6.530307,1520904419
51.151807,6.499838,1520904420
51.152508,6.454368,1520904421
51.152941,6.426292,1520904422
51.15368,6.378311,1520904423
51.154223,6.343114,1520904424
51.154862,6.301671,1520904425
51.15551,6.259645,1520904426
51.156032,6.225732,1520904427
51.156701,6.182363,1520904428
51.157209,6.149384,1520904429
51.157917,6.103505,1520904430
51.158376,6.073678,1520904431
51.159206,6.019861,1520904432
51.159552,5.997447,1520904433
51.16045,5.939193,1520904434
51.16072,5.921682,1520904435
51.161633,5.862437,1520904436
51.161901,5.845042,1520904437
51.162858,5.782995,1520904438
51.163065,5.76957,1520904439
51.164097,5.702619,1520904440
51.164245,5.692988,1520904441
51.165315,5.623586,1520904442
51.165417,5.61699,1520904443
51.166526,5.54502,1520904443
51.166597,5.540409,1520904444
51.167779,5.463769,1520904445
51.167798,5.462543,1520904446
51.168951,5.387713,1520904447
51.169023,5.383102,1520904448
51.170131,5.31119,1520904449
51.170245,5.303777,1520904450
51.171313,5.23455,1520904451
51.171484,5.223459,1520904452
51.172484,5.158552,1520904453
51.17271,5.143901,1520904454
51.173665,5.08197,1520904455
51.173956,5.063058,1520904456
51.174836,5.005973,1520904457
51.175241,4.979706,1520904458
51.176,4.9305,1520904459
51.176,4.9305,1520904460
51.176,4.9305,1520904461
51.176,4.9305,1520904462
51.176,4.9305,1520904463
51.176,4.9305,1520904464
51.176,4.9305,1520904465
51.176,4.9305,1520904466
51.176,4.9305,1520904467
51.176,4.9305,1520904468
51.176,4.9305,1520904469
51.176,4.9305,1520904470
51.176,4.9305,1520904471
51.176,4.9305,1520904472
51.176,4.9305,1520904473
51.176,4.9305,1520904474
51.176,4.9305,1520904475
51.176,4.9305,1520904476
51.176,4.9305,1520904477
51.176,4.9305,1520904478
51.176,4.9305,1520904479
51.176,4.9305,1520904480
51.176,4.9305,1520904481
51.176,4.9305,1520904482
51.176,4.9305,1520904483
51.176,4.9305,1520904484
51.176,4.9305,1520904485
51.176,4.9305,1520904486
51.176,4.9305,1520904487
51.176,4.9305,1520904488
51.176,4.9305,1520904489
51.176,4.9305,1520904490
51.176,4.9305,1520904491
51.176,4.9305,1520904492
51.176,4.9305,1520904493
51.176,4.9305,1520904494
51.176,4.9305,1520904495
51.176,4.9305,1520904496
51.176,4.9305,1520904497
51.176,4.9305,1520904498
51.176,4.9305,1520904499
51.176,4.9305,1520904500
51.176,4.9305,1520904501
51.176,4.9305,1520904502
51.176,4.9305,1520904503
51.176,4.9305,1520904504
51.176,4.9305,1520904505
51.176,4.9305,1520904506
51.176,4.9305,1520904507
51.176,4.9305,1520904508
51.176,4.9305,1520904509
51.176,4.9305,1520904510
51.176,4.9305,1520904511
51.176,4.9305,1520904512
51.176,4.9305,1520904513
51.176,4.9305,1520904514
51.176,4.9305,1520904515
51.176,4.9305,1520904516
51.176,4.9305,1520904517
51.176,4.9305,1520904518
51.176,4.9305,1520904519
51.176,4.9305,1520904520
51.176,4.9305,1520904521
51.176,4.9305,1520904522
51.176,4.9305,1520904523
51.176,4.9305,1520904524
51.176,4.9305,1520904525
51.176,4.9305,1520904526
51.176,4.9305,1520904527
51.176,4.9305,1520904528
51.176,4.9305,1520904529
51.176,4.9305,1520904530
51.176,4.9305,1520904531
51.176,4.9305,1520904532
51.176,4.9305,1520904533
51.176,4.9305,1520904534
51.176,4.9305,1520904535
51.176,4.9305,1520904536
51.176,4.9305,1520904537
51.176,4.9305,1520904538
51.176,4.9305,1520904539
51.176,4.9305,1520904540
51.176,4.9305,1520904541
51.176,4.9305,1520904542
51.176,4.9305,1520904543
51.176,4.9305,1520904544
51.176,4.9305,1520904545
51.176,4.9305,1520904546
51.176,4.9305,1520904547
51.176,4.9305,1520904548
51.176,4.9305,1520904549
51.176,4.9305,1520904550
51.176,4.9305,1520904551
51.176,4.9305,1520904552
51.176,4.9305,1520904553
51.176,4.9305,1520904554
51.176,4.9305,1520904555
51.176,4.9305,1520904556
51.176,4.9305,1520904557
51.176,4.9305,1520904558
51.176,4.9305,1520904559
51.176,4.9305,1520904560
51.176,4.9305,1520904561
51.176,4.9305,1520904562
51.176,4.9305,1520904563
51.176,4.9305,1520904564
51.176,4.9305,1520904565
51.176,4.9305,1520904566
51.176,4.9305,1520904567
51.176,4.9305,1520904568
51.176,4.9305,1520904569
51.176,4.9305,1520904570
51.176,4.9305,1520904571
51.176,4.9305,1520904572
51.176,4.9305,1520904573
51.176,4.9305,1520904574
51.176,4.9305,1520904575
51.176,4.9305,1520904576
51.176,4.9305,1520904577
51.176,4.9305,1520904578
51.176,4.9305,1520904579
51.176,4.9305,1520904580
51.176,4.9305,1520904581
51.176,4.9305,1520904582
51.176,4.9305,1520904583
51.176,4.9305,1520904584
51.176,4.9305,1520904585
51.176,4.9305,1520904586
51.176,4.9305,1520904587
51.176,4.9305,1520904588
51.287987,5.144331,1520904589
51.309775,5.185935,1520904590
51.416855,5.390396,1520904591
51.444434,5.443057,1520904592
51.546606,5.638147,1520904593
51.584884,5.711236,1520904594
51.673413,5.880277,1520904595
51.727689,5.983913,1520904596
51.802183,6.126154,1520904597
51.858226,6.233164,1520904598
51.931836,6.373719,1520904599
51.988958,6.482789,1520904600
52.060705,6.619783,1520904601
52.130684,6.753404,1520904602
52.187512,6.861913,1520904603
52.269171,7.017835,1520904604
52.316478,7.108165,1520904605
52.404713,7.276644,1520904606
52.446033,7.355542,1520904607
52.54212,7.539013,1520904608
52.573723,7.599358,1520904609
52.676091,7.794823,1520904610
52.701708,7.843736,1520904611
52.705536,7.851045,1520904612
52.350537,7.727377,1520904613
52.285293,7.763475,1520904614
52.311,7.839675,1520904615
52.09498,8.189486,1520904616
51.479168,8.73825,1520904617
51.464331,8.767198,1520904618
51.338435,9.229693,1520904619
50.884253,10.638288,1520904620
51.249175,12.739328,1520904621
51.263591,12.752822,1520904622
51.289049,12.777372,1520904623
52.644413,13.189422,1520904624
52.717856,13.145501,1520904625
52.91515,13.331382,1520904626
52.920685,13.335842,1520904627
52.953241,13.394949,1520904628
53.426729,12.850393,1520904629
53.455257,12.813412,1520904630
54.353353,11.460666,1520904631
54.368947,11.478508,1520904632
54.501201,11.638902,1520904633
55.095649,11.947619,1520904634
55.454961,11.848957,1520904635
56.388428,11.41623,1520904636
56.761831,11.316785,1520904637
56.945198,11.498407,1520904638
56.977888,11.536864,1520904639
57.104714,11.766999,1520904640
57.112958,11.782742,1520904641
57.24163,12.028432,1520904642
57.246636,12.037989,1520904643
58.177606,12.188317,1520904644
58.19902,12.217178,1520904645
58.360907,12.425568,1520904646
58.383451,12.465561,1520904647
58.490864,12.665598,1520904648
58.521456,12.722007,1520904649
58.620684,12.911475,1520904650
58.665832,12.997682,1520904651
58.750435,13.159227,1520904652
58.804613,13.262675,1520904653
58.878322,13.403418,1520904654
58.938192,13.517736,1520904655
59.005914,13.647046,1520904656
59.076581,13.781979,1520904657
59.133604,13.890863,1520904658
59.207215,14.031418,1520904659
59.353452,13.945679,1520904660
59.483537,13.803238,1520904661
60.3193,12.519346,1520904662
60.344128,12.479404,1520904663
60.406076,12.527811,1520904664
61.184211,12.18456,1520904665
61.338262,11.957202,1520904666
61.366625,11.99341,1520904667
62.208918,12.080099,1520904668
62.537093,12.014775,1520904669
62.687025,12.186209,1520904670
62.733956,12.241642,1520904670
62.844156,12.444042,1520904671
62.868957,12.489394,1520904672
62.990857,12.722153,1520904673
62.997138,12.734147,1520904674
63.124436,12.977214,1520904675
63.13327,12.99408,1520904676
63.252617,13.221967,1520904677
63.276958,13.268443,1520904678
63.382369,13.469718,1520904679
63.429382,13.559486,1520904680
63.509765,13.712972,1520904681
63.578468,13.844157,1520904682
63.638535,13.95885,1520904683
63.719016,14.112523,1520904684
63.768188,14.206414,1520904685
63.864373,14.390072,1520904686
63.89686,14.452104,1520904687
64.006,14.6605,1520904688
64.006,14.6605,1520904689
63.661719,14.647194,1520904690
63.647991,14.646663,1520904691
63.288335,14.632763,1520904692
63.263077,14.631787,1520904693
62.92511,14.618725,1520904694
62.866632,14.616465,1520904695
62.565455,14.604825,1520904696
62.493249,14.602034,1520904697
62.210466,14.591105,1520904698
62.122062,14.587688,1520904699
61.85081,14.577205,1520904700
61.721499,14.572207,1520904701
61.487311,14.563156,1520904702
61.322583,14.556789,1520904703
61.130675,14.549372,1520904704
60.936021,14.541849,1520904705
60.773215,14.535557,1520904706
60.539576,14.526527,1520904707
60.415756,14.521742,1520904708
60.157407,14.511757,1520904709
60.055825,14.507831,1520904710
59.758766,14.49635,1520904711
59.701386,14.494132,1520904712
59.371655,14.481388,1520904713
59.33871,14.480115,1520904714
58.983172,14.466374,1520904715
58.97219,14.46595,1520904716
58.626262,14.45258,1520904717
58.580412,14.450808,1520904718
58.268802,14.438765,1520904719
58.189458,14.435698,1520904720
57.911617,14.42496,1520904721
57.810035,14.421034,1520904722
57.550314,14.410996,1520904723
57.425395,14.406168,1520904724
57.189011,14.397032,1520904725
57.013301,14.390241,1520904726
56.831826,14.383227,1520904727
56.613836,14.374802,1520904728
56.474366,14.369412,1520904729
56.205311,14.359013,1520904730
56.114161,14.35549,1520904731
55.816278,14.343978,1520904732
55.752858,14.341527,1520904733
55.432737,14.329154,1520904734
55.394026,14.327658,1520904735
55.03437,14.313758,1520904736
55.028879,14.313546,1520904737
54.67691,14.299943,1520904738
54.652201,14.298988,1520904739
54.31698,14.286032,1520904740
54.256031,14.283676,1520904741
53.95403,14.272004,1520904742
53.871666,14.268821,1520904743
53.596845,14.258199,1520904744
53.47577,14.25352,1520904745
53.234169,14.244182,1520904746
53.068892,14.237795,1520904747
52.879729,14.230484,1520904748
52.680134,14.22277,1520904749
52.518975,14.216541,1520904750
52.292749,14.207798,1520904751
52.162614,14.202768,1520904752
51.92568,14.193611,1520904753
51.802683,14.188857,1520904754
51.513311,14.177673,1520904755
51.447695,14.175138,1520904756
51.117964,14.162394,1520904757
51.089961,14.161312,1520904758
50.728108,14.147326,1520904759
50.711087,14.146669,1520904760
50.370649,14.133511,1520904761
50.315191,14.131368,1520904762
50.013189,14.119696,1520904763
49.916549,14.115961,1520904764
49.659024,14.106008,1520904765
49.521751,14.100702,1520904766
49.296074,14.09198,1520904767
49.106362,14.084648,1520904768
48.938614,14.078165,1520904769
48.697288,14.068838,1520904770
48.581704,14.064371,1520904771
48.32061,14.05428,1520904772
48.221774,14.05046,1520904773
47.924989,14.038989,1520904774
47.864314,14.036644,1520904775
47.5247,14.023519,1520904776
47.504384,14.022734,1520904777
47.149944,14.009035,1520904778
47.114253,14.007656,1520904779
46.790288,13.995135,1520904780
46.693922,13.99141,1520904781
46.427338,13.981107,1520904782
46.311754,13.97664,1520904783
46.067682,13.967207,1520904784
45.894168,13.960501,1520904785
45.70885,13.953338,1520904786
45.520236,13.946049,1520904787
45.356057,13.939703,1520904788
45.119673,13.930568,1520904789
44.998598,13.925888,1520904790
44.737504,13.915797,1520904791
44.635647,13.911861,1520904792
44.344628,13.900613,1520904793
44.274344,13.897897,1520904794
43.946261,13.885217,1520904795
43.921552,13.884262,1520904796
43.561347,13.87034,1520904797
43.542403,13.869608,1520904798
43.201142,13.856419,1520904799
43.127014,13.853554,1520904800
42.840662,13.842487,1520904801
42.742649,13.838699,1520904802
42.47881,13.828502,1520904803
42.35197,13.823599,1520904804
42.124645,13.814814,1520904805
41.954426,13.808235,1520904806
41.767186,13.800998,1520904807
41.552765,13.792711,1520904808
41.40753,13.787098,1520904809
41.162909,13.777644,1520904810
41.050345,13.773293,1520904811
40.737087,13.761186,1520904812
40.692885,13.759478,1520904813
40.3357,13.745673,1520904814
39.977143,13.731815,1520904815
39.911526,13.729279,1520904816
39.62133,13.718064,1520904817
39.520023,13.714148,1520904818
39.260851,13.704132,1520904819
39.11589,13.698529,1520904820
38.902842,13.690295,1520904821
38.730702,13.683642,1520904822
38.544285,13.676437,1520904823
38.316411,13.66763,1520904824
38.1871,13.662632,1520904825
37.909808,13.651915,1520904826
37.827169,13.648722,1520904827
37.508695,13.636413,1520904828
37.466964,13.6348,1520904829
37.109779,13.620995,1520904830
37.101817,13.620688,1520904831
36.752594,13.607191,1520904832
36.689723,13.604761,1520904833
36.393213,13.593301,1520904834
36.291631,13.589375,1520904835
36.036852,13.579528,1520904836
35.889969,13.573851,1520904837
35.681314,13.565787,1520904838
35.48364,13.558147,1520904839
35.321109,13.551866,1520904840
35.106414,13.543568,1520904841
34.958982,13.53787,1520904842
34.703105,13.52798,1520904843
34.598777,13.523948,1520904844
34.322858,13.513284,1520904845
34.24269,13.510186,1520904846
33.920373,13.497729,1520904847
33.887427,13.496456,1520904848
33.527497,13.482545,1520904849
33.513769,13.482014,1520904850
33.173057,13.468846,1520904851
33.112657,13.466512,1520904852
32.813127,13.454935,1520904853
32.705779,13.450786,1520904854
32.450451,13.440918,1520904855
32.295881,13.434944,1520904856
32.093266,13.427113,1520904857
31.881591,13.418932,1520904858
31.735806,13.413298,1520904859
31.491185,13.403844,1520904860
31.381367,13.399599,1520904861
31.092544,13.388437,1520904862
31.017867,13.385551,1520904863
30.686215,13.372733,1520904864
30.656564,13.371587,1520904865
30.304321,13.357973,1520904866
30.297457,13.357708,1520904867
29.936429,13.343754,1520904868
29.886736,13.341834,1520904869
29.584186,13.330141,1520904870
29.485074,13.32631,1520904871
29.223981,13.316219,1520904872
29.076,13.3105,1520904873
29.076,13.3105,1520904874
29.076,13.459957,1520904875
29.076,13.634032,1520904876
29.076,13.808108,1520904877
29.076,13.957565,1520904878
29.076,14.161482,1520904879
29.076,14.283584,1520904880
29.076,14.512618,1520904881
29.076,14.61209,1520904882
29.076,14.870717,1520904883
29.076,14.935374,1520904884
29.076,15.221853,1520904885
29.076,15.267362,1520904886
29.076,15.585175,1520904887
29.076,15.587661,1520904888
29.076,15.911194,1520904889
29.076,15.96093,1520904890
29.076,16.237213,1520904891
29.076,16.321764,1520904892
29.076,16.560994,1520904893
29.076,16.669916,1520904894
29.076,16.886765,1520904895
29.076,17.029756,1520904896
29.076,17.210297,1520904897
29.076,17.376913,1520904898
29.076,17.531592,1520904898
29.076,17.767589,1520904899
29.076,17.857114,1520904900
29.076,18.131159,1520904901
29.076,18.180646,1520904902
29.076,18.494231,1520904903
29.076,18.506914,1520904904
29.076,18.827711,1520904905
29.076,18.850092,1520904906
29.076,19.15373,1520904907
29.076,19.211175,1520904908
29.076,19.479998,1520904909
29.076,19.586682,1520904910
29.076,19.806018,1520904911
29.076,19.964924,1520904912
29.076,20.129301,1520904913
29.076,20.314071,1520904914
29.076,20.455072,1520904915
29.076,20.681619,1520904916
29.076,20.776118,1520904917
29.076,21.042951,1520904918
29.076,21.099899,1520904919
29.076,21.4105,1520904920
29.076,21.4105,1520904921
29.076,21.4105,1520904922
29.076,21.4105,1520904923
29.076,21.4105,1520904924
29.076,21.4105,1520904925
29.076,21.4105,1520904926
29.076,21.4105,1520904927
29.076,21.4105,1520904928
29.076,21.4105,1520904929
29.076,21.4105,1520904930
29.076,21.4105,1520904931
29.076,21.4105,1520904932
29.076,21.4105,1520904933
29.076,21.4105,1520904934
29.076,21.4105,1520904935
29.076,21.4105,1520904936
29.076,21.4105,1520904937
29.076,21.4105,1520904938
29.076,21.4105,1520904939
29.076,21.4105,1520904940
29.076,21.4105,1520904941
29.076,21.4105,1520904942
29.076,21.4105,1520904943
29.076,21.4105,1520904944
29.076,21.4105,1520904945
29.076,21.4105,1520904946
29.076,21.4105,1520904947
29.076,21.4105,1520904948
29.076,21.4105,1520904949
29.076,21.4105,1520904950
29.076,21.4105,1520904951
29.076,21.4105,1520904952
29.076,21.4105,1520904953
29.076,21.4105,1520904954
29.076,21.4105,1520904955
29.076,21.4105,1520904956
29.076,21.4105,1520904957
29.076,21.4105,1520904958
29.076,21.4105,1520904959
29.076,21.4105,1520904960
29.076,21.4105,1520904961
29.076,21.4105,1520904962
29.076,21.4105,1520904963
29.076,21.4105,1520904964
29.076,21.4105,1520904965
29.076,21.4105,1520904966
29.076,21.4105,1520904967
29.076,21.4105,1520904968
29.076,21.4105,1520904969
29.076,21.4105,1520904970
29.076,21.4105,1520904971
29.076,21.4105,1520904972
29.076,21.4105,1520904973
29.076,21.4105,1520904974
29.076,21.4105,1520904975
29.076,21.4105,1520904976
29.076,21.4105,1520904977
29.076,21.4105,1520904978
29.076,21.4105,1520904979
29.076,21.4105,1520904980
29.076,21.4105,1520904981
29.076,21.4105,1520904982
29.076,21.4105,1520904983
29.076,21.4105,1520904984
29.076,21.4105,1520904985
29.076,21.4105,1520904986
29.076,21.4105,1520904987
29.076,21.4105,1520904988
29.076,21.4105,1520904989
29.076,21.4105,1520904990
29.076,21.4105,1520904991
29.076,21.4105,1520904992
29.076,21.4105,1520904993
29.076,21.4105,1520904994
29.076,21.4105,1520904995
29.076,21.4105,1520904996
29.076,21.4105,1520904997
29.076,21.4105,1520904998
29.076,21.4105,1520904999
29.076,21.4105,1520905000
29.076,21.4105,1520905001
29.076,21.4105,1520905002
29.076,21.4105,1520905003
29.076,21.4105,1520905004
29.076,21.4105,1520905005
29.076,21.4105,1520905006
35.931864,18.842405,1520905007
35.940931,18.839008,1520905008
35.948973,18.835996,1520905009
35.961195,18.831418,1520905010
35.966057,18.829596,1520905011
35.981156,18.82394,1520905012
35.983272,18.823148,1520905013
36.0005,18.816695,1520905014
36.001039,18.816493,1520905015
36.017899,18.810177,1520905016
36.020501,18.809203,1520905017
36.035074,18.803743,1520905018
36.040068,18.801873,1520905019
36.052303,18.79729,1520905020
36.059662,18.794534,1520905021
36.069386,18.790891,1520905022
36.079781,18.786997,1520905023
36.086483,18.784487,1520905024
36.100031,18.779412,1520905025
36.103579,18.778083,1520905026
36.119835,18.771994,1520905027
36.120781,18.771639,1520905028
36.138023,18.765181,1520905029
36.138548,18.764984,1520905030
36.155106,18.758782,1520905031
36.159206,18.757246,1520905032
36.172203,18.752377,1520905033
